# Time-averaged data for fix velpos
# TimeStep v_vcmx v_vcmy v_vcmz v_xcmx v_xcmy v_xcmz
2160280 -0.00215511 0.000181157 -0.00395964 4.85024 7.97031 -58.7644
2160290 -0.00273471 -0.00131231 -0.00510022 4.8247 7.96418 -58.8101
2160300 -0.00292071 -0.00195893 -0.00583564 4.79705 7.94726 -58.8653
2160310 -0.00439039 -0.00247542 -0.0061609 4.76161 7.92521 -58.9252
2160320 -0.00634912 -0.0029799 -0.00651724 4.70764 7.89784 -58.9889
2160330 -0.00775116 -0.00334454 -0.00636441 4.63666 7.86603 -59.0537
2160340 -0.00888601 -0.00327556 -0.00625045 4.55342 7.83235 -59.116
2160350 -0.00922846 -0.00246443 -0.00748712 4.46152 7.80313 -59.1838
2160360 -0.00817398 -0.00139257 -0.0083922 4.37351 7.7839 -59.2645
2160370 -0.00619445 -0.00066311 -0.00787379 4.3014 7.77412 -59.3465
2160380 -0.00439493 -0.000148001 -0.00759544 4.24837 7.76973 -59.4233
2160390 -0.00132828 0.000707632 -0.00637015 4.21816 7.77261 -59.4953
2160400 0.00250321 0.0012823 -0.00331648 4.22472 7.78272 -59.5438
2160410 0.0039993 0.00145836 -0.00130034 4.25982 7.79709 -59.5658
2160420 0.00390542 0.000995509 -0.000489888 4.29945 7.80963 -59.5737
2160430 0.004112 0.000409694 -0.000488242 4.33913 7.8166 -59.5783
2160440 0.00476407 0.000258296 -0.000762394 4.3833 7.81923 -59.5843
2160450 0.00498429 0.000990419 -0.0010835 4.43293 7.8249 -59.5937
2160460 0.00441726 0.00201505 -0.00129118 4.48017 7.83986 -59.6056
2160470 0.0039269 0.00305923 -0.00170743 4.52168 7.86536 -59.6203
2160480 0.00387816 0.00342844 -0.00175969 4.56014 7.89898 -59.6386
2160490 0.00408973 0.00180243 -0.000565299 4.60021 7.92678 -59.6511
2160500 0.00431745 -6.34159e-05 0.0008145 4.64188 7.93446 -59.6492
2160510 0.00464995 -0.00115041 0.00141065 4.68695 7.92817 -59.6378
2160520 0.00454879 -0.00178882 0.00197535 4.73355 7.91299 -59.6208
2160530 0.00348423 -0.0015789 0.00193881 4.77451 7.89499 -59.6005
2160540 0.00176566 -0.000180531 0.00130856 4.80138 7.88576 -59.584
2160550 -0.000881976 0.00127434 0.000567967 4.80632 7.89127 -59.5747
2160560 -0.00355828 0.00196551 0.000779942 4.78381 7.9091 -59.5693
2160570 -0.00523886 0.00111224 0.00180636 4.7384 7.92457 -59.5563
2160580 -0.00552277 0.00164011 0.00196663 4.684 7.93679 -59.5364
2160590 -0.00519795 0.00296521 0.00168327 4.62962 7.95994 -59.5184
2160600 -0.00409875 0.00332034 0.00190547 4.58287 7.99257 -59.5008
2160610 -0.00314071 0.0029099 0.00246259 4.54703 8.02376 -59.4793
2160620 -0.00235779 0.00302363 0.00334466 4.5194 8.0526 -59.4503
2160630 -0.00150507 0.00392014 0.00391154 4.50028 8.08706 -59.4136
2160640 -0.000999045 0.00454056 0.00416897 4.48799 8.12997 -59.3731
2160650 -0.000571656 0.00421089 0.00429862 4.48011 8.17473 -59.3307
2160660 -0.000309763 0.00253906 0.0046623 4.4761 8.20968 -59.2864
2160670 -0.000907247 -0.000253479 0.00556531 4.47101 8.22169 -59.2355
2160680 -0.0024769 -0.00312845 0.00619334 4.45455 8.20437 -59.1761
2160690 -0.00382455 -0.00499991 0.0063575 4.42229 8.16244 -59.1133
2160700 -0.00426011 -0.00498833 0.0065697 4.38117 8.11062 -59.0486
2160710 -0.00365665 -0.00260383 0.00642072 4.34039 8.07064 -58.9831
2160720 -0.00132678 0.0014845 0.00552302 4.31393 8.0644 -58.9227
2160730 0.00187957 0.00498476 0.00410081 4.31698 8.09826 -58.8745
2160740 0.00384333 0.00662587 0.00285134 4.34709 8.15761 -58.84
2160750 0.00429926 0.00744938 0.00206438 4.38884 8.22818 -58.8159
2160760 0.00376502 0.00818162 0.00164369 4.42978 8.30642 -58.7975
2160770 0.00285071 0.00851375 0.000816525 4.46292 8.39054 -58.7842
2160780 0.00172514 0.00774338 -0.00146147 4.48621 8.47296 -58.7864
2160790 0.000156899 0.00581075 -0.00373396 4.49578 8.54145 -58.8135
2160800 -0.00120401 0.00378334 -0.00384374 4.49015 8.58886 -58.8535
2160810 -0.00228007 0.00250294 -0.00228012 4.47261 8.61973 -58.8845
2160820 -0.00277287 0.00216516 -0.00185603 4.44637 8.64195 -58.9032
2160830 -0.00186105 0.00303808 -0.00276672 4.4218 8.667 -58.9266
2160840 0.00112681 0.00527468 -0.00231134 4.41637 8.70768 -58.9535
2160850 0.00387014 0.0062396 -0.000358947 4.44364 8.76796 -58.9677
2160860 0.00386954 0.0052827 0.00133329 4.48414 8.82575 -58.9615
2160870 0.0023365 0.0042109 0.00088664 4.51609 8.87386 -58.9487
2160880 0.000581391 0.00252041 -0.000630643 4.53022 8.90738 -58.9471
2160890 -0.00098631 0.00144608 -0.00161878 4.52852 8.92676 -58.9596
2160900 -0.0028835 0.000388636 -0.00170282 4.50916 8.9362 -58.9761
2160910 -0.00440774 -0.000694018 -0.00274251 4.47224 8.93431 -58.9971
2160920 -0.0055653 -0.00116798 -0.00466427 4.42213 8.9246 -59.0341
2160930 -0.00638503 -0.0015788 -0.00565112 4.36222 8.91088 -59.0869
2160940 -0.00698593 -0.00160865 -0.0059578 4.29481 8.89465 -59.1448
2160950 -0.00621092 -0.00244936 -0.00673316 4.22713 8.87602 -59.208
2160960 -0.00331541 -0.00478513 -0.00737632 4.17808 8.84004 -59.2788
2160970 -0.000319649 -0.00630723 -0.0073693 4.16092 8.78354 -59.3535
2160980 0.00086163 -0.00679404 -0.00658594 4.16556 8.71713 -59.4232
2160990 0.000430856 -0.00637168 -0.00658578 4.17277 8.65101 -59.4883
2161000 -0.000625695 -0.00614247 -0.00682986 4.17216 8.58871 -59.5556
2161010 -0.00189332 -0.00604349 -0.00646644 4.1595 8.528 -59.623
2161020 -0.0028628 -0.00681087 -0.00473517 4.13538 8.46486 -59.68
2161030 -0.00331606 -0.00841008 -0.00338428 4.10379 8.38872 -59.719
2161040 -0.00287912 -0.0091234 -0.00409373 4.0724 8.29992 -59.755
2161050 -0.00290542 -0.00885246 -0.0052168 4.0444 8.20948 -59.8023
2161060 -0.0034647 -0.00782594 -0.00491227 4.01246 8.12536 -59.8541
2161070 -0.00342092 -0.00637487 -0.00382342 3.97703 8.05446 -59.8981
2161080 -0.00205304 -0.00516332 -0.002189 3.94881 7.99682 -59.9287
2161090 -0.000153231 -0.00353438 -0.000743062 3.93761 7.95285 -59.9424
2161100 0.000929345 -0.00199082 -0.000200282 3.94303 7.92574 -59.9467
2161110 0.000677549 -0.00116795 -0.00122093 3.95126 7.91041 -59.9515
2161120 0.000698518 -6.65914e-06 -0.0040927 3.95819 7.90357 -59.9777
2161130 -0.000477845 0.00267321 -0.00649369 3.96067 7.91563 -60.0314
2161140 -0.00181991 0.00526105 -0.00758039 3.94837 7.9569 -60.1033
2161150 -0.00256682 0.00557983 -0.007008 3.92623 8.0128 -60.1773
2161160 -0.00210809 0.00467826 -0.0056199 3.90093 8.06455 -60.2411
2161170 -0.000227597 0.00385201 -0.00356597 3.88929 8.10671 -60.287
2161180 0.000618049 0.00301833 -0.00191951 3.89237 8.14172 -60.3145
2161190 0.000864675 0.00133693 0.000228551 3.89978 8.16409 -60.3231
2161200 0.00144927 -0.000536994 0.0016705 3.91085 8.1677 -60.3126
2161210 0.00239517 -0.00180696 0.00179455 3.9301 8.15574 -60.294
2161220 0.00267766 -0.00360081 0.000607857 3.9565 8.12952 -60.2811
2161230 0.00170408 -0.00524384 -0.00150263 3.97929 8.08408 -60.2849
2161240 0.000511927 -0.00515767 -0.00335757 3.98991 8.03074 -60.3106
2161250 -0.000158558 -0.00405266 -0.0025563 3.99143 7.98419 -60.3427
2161260 -0.000749243 -0.00274235 6.83202e-05 3.98692 7.95044 -60.3557
2161270 -0.0011683 -0.00201869 0.00227919 3.97692 7.92725 -60.3428
2161280 -0.00085655 -0.00172628 0.00316123 3.96612 7.90857 -60.3147
2161290 -0.000236724 -0.00106761 0.003167 3.96095 7.89397 -60.2825
2161300 -0.000649363 0.000269752 0.00336675 3.95775 7.8897 -60.2507
2161310 -0.002088 0.00141088 0.0042446 3.94443 7.89851 -60.2126
2161320 -0.00307094 0.00231677 0.00457861 3.91747 7.91716 -60.1679
2161330 -0.00241035 0.00319999 0.00467286 3.88878 7.94477 -60.1218
2161340 -0.000789322 0.0040143 0.00478607 3.87237 7.98096 -60.0743
2161350 0.000958501 0.00471586 0.00483807 3.87344 8.02461 -60.0263
2161360 0.00197654 0.00575032 0.00495026 3.88907 8.07642 -59.9773
2161370 0.00190484 0.00694782 0.00505299 3.90923 8.14037 -59.9275
2161380 0.00147923 0.00696646 0.00534935 3.92594 8.2113 -59.8754
2161390 0.0017035 0.00540255 0.00549002 3.94113 8.27444 -59.8211
2161400 0.00283881 0.0026365 0.00500767 3.96301 8.31527 -59.7675
2161410 0.00444932 -6.13382e-05 0.00297648 3.99967 8.32735 -59.7264
2161420 0.00488412 -0.00164724 0.000870581 4.04815 8.31798 -59.7082
2161430 0.00237277 -0.00254551 7.12083e-05 4.08728 8.29678 -59.7043
2161440 -0.00226468 -0.00397799 -0.000350041 4.08832 8.26507 -59.7057
2161450 -0.0061326 -0.00561786 -0.000730564 4.04468 8.21634 -59.7114
2161460 -0.0074285 -0.0053959 -0.000491454 3.97436 8.15907 -59.7179
2161470 -0.00608078 -0.00340953 0.000136921 3.90514 8.11465 -59.7202
2161480 -0.00379414 -0.00173259 0.000882051 3.85565 8.08931 -59.7145
2161490 -0.00170647 0.000198035 0.000861355 3.82856 8.08106 -59.7054
2161500 -0.000356134 0.00220515 0.000835198 3.81909 8.09369 -59.6971
2161510 2.48781e-05 0.0029176 0.00093892 3.81813 8.12062 -59.6883
2161520 -0.000297417 0.00263562 0.00154925 3.81729 8.14864 -59.6768
2161530 -0.000869622 0.00260258 0.00338151 3.81128 8.17435 -59.653
2161540 -0.000858362 0.00275801 0.00549444 3.80194 8.20146 -59.6083
2161550 -0.000514521 0.0020613 0.00688011 3.79538 8.22649 -59.5455
2161560 -0.000682562 0.000923475 0.00672196 3.78966 8.24109 -59.476
2161570 -0.000839261 0.000572191 0.00538313 3.78182 8.24772 -59.4152
2161580 -0.000265576 0.00105901 0.00426242 3.77529 8.25562 -59.3674
2161590 0.00153685 0.000652465 0.00321402 3.78071 8.26554 -59.3295
2161600 0.00394398 9.4339e-07 0.000910398 3.80815 8.2677 -59.3074
2161610 0.00492961 0.000484991 -0.0025047 3.855 8.26993 -59.3153
2161620 0.00332619 0.00086128 -0.00555561 3.89731 8.27646 -59.356
2161630 0.00201943 0.00156943 -0.00749206 3.92314 8.28874 -59.4228
2161640 0.00142801 0.00113841 -0.00784831 3.94 8.30389 -59.5002
2161650 0.00157442 -0.000464039 -0.0081537 3.9541 8.30717 -59.58
2161660 0.00275902 -0.00093888 -0.0075779 3.97504 8.29881 -59.6604
2161670 0.00378246 -0.000556897 -0.00575384 4.00897 8.29127 -59.7269
2161680 0.00294516 -0.000252204 -0.0047887 4.04401 8.28727 -59.779
2161690 0.000897706 0.000132346 -0.00344713 4.06415 8.28639 -59.8211
2161700 -0.00188922 0.00112857 -0.00186972 4.05913 8.29209 -59.8467
2161710 -0.00311726 0.00273518 -0.00223955 4.03186 8.31106 -59.8665
2161720 -0.00302679 0.00400549 -0.00135737 4.00115 8.34539 -59.8862
2161730 -0.00334261 0.00485698 0.000534628 3.96964 8.38999 -59.8904
2161740 -0.00331728 0.00417319 0.0024092 3.93555 8.43792 -59.8756
2161750 -0.00296153 -0.000485827 0.00380671 3.90451 8.45903 -59.8436
2161760 -0.00284122 -0.00575327 0.00351241 3.87514 8.42678 -59.8055
2161770 -0.00235434 -0.00840985 0.00273763 3.84949 8.35257 -59.7747
2161780 -0.00253678 -0.00758649 0.00231995 3.82521 8.27051 -59.7495
2161790 -0.00194585 -0.00479589 0.00173172 3.80177 8.20698 -59.7291
2161800 -0.000551683 -0.00113534 0.00213511 3.78925 8.17788 -59.7115
2161810 -0.000312842 0.00117184 0.00366449 3.78621 8.17931 -59.6821
2161820 -0.00010506 0.00221637 0.00413504 3.78317 8.1974 -59.6422
2161830 0.000760532 0.00135778 0.00362294 3.78643 8.21717 -59.6027
2161840 0.00172252 -0.000904032 0.00284077 3.79858 8.21974 -59.5705
2161850 0.00250675 -0.0027349 0.00174698 3.82037 8.20065 -59.5469
2161860 0.00296939 -0.00352956 0.000241903 3.84754 8.16866 -59.537
2161870 0.00315992 -0.0038884 -0.00107801 3.87891 8.13149 -59.5415
2161880 0.00313237 -0.00409082 -0.00186557 3.90993 8.09107 -59.5564
2161890 0.00292237 -0.00238584 -0.0037744 3.94129 8.05598 -59.5828
2161900 0.00127656 0.00244734 -0.0062492 3.96354 8.05407 -59.6344
2161910 -0.00217862 0.00923949 -0.00667043 3.95971 8.11214 -59.6999
2161920 -0.00373252 0.0132115 -0.00743992 3.92748 8.22876 -59.7689
2161930 -0.00374473 0.0128405 -0.00929605 3.88979 8.36171 -59.8533
2161940 -0.00317079 0.0107458 -0.00845772 3.85456 8.47996 -59.9448
2161950 -0.00224684 0.00836034 -0.00697273 3.8274 8.57594 -60.0205
2161960 -0.00108407 0.00581305 -0.007547 3.8106 8.6466 -60.0918
2161970 -0.000888122 0.00291363 -0.00781876 3.80236 8.69113 -60.1705
2161980 -0.00168884 -0.000159635 -0.00503216 3.78919 8.7037 -60.2372
2161990 -0.0013748 -0.00101984 -0.00121694 3.77241 8.69584 -60.2682
2162000 0.00017681 -0.000694732 0.00258419 3.7662 8.68725 -60.2613
2162010 0.00108133 -0.000337413 0.00511193 3.77353 8.68167 -60.2209
2162020 0.000577174 0.00089492 0.00619966 3.78307 8.68358 -60.1644
2162030 -0.000808656 0.00244925 0.00777293 3.78216 8.70097 -60.0946
2162040 -0.00193129 0.00241583 0.00856497 3.76778 8.7269 -60.0116
2162050 -0.00171687 0.00110715 0.00760161 3.74792 8.745 -59.9292
2162060 0.000340511 -0.000275913 0.00469099 3.74002 8.74893 -59.8662
2162070 0.00202313 -0.00157048 0.000985257 3.75327 8.73994 -59.8381
2162080 0.00199739 -0.00336038 -0.00203793 3.77457 8.71556 -59.844
2162090 0.00106549 -0.00435502 -0.00406137 3.79031 8.67534 -59.8757
2162100 -0.000259633 -0.00328911 -0.00476492 3.79461 8.63565 -59.9206
2162110 -0.00157378 -0.00125478 -0.00492768 3.78504 8.61273 -59.9693
2162120 -0.00196139 0.000484982 -0.00474575 3.76633 8.60945 -60.0181
2162130 -0.00118923 0.00163417 -0.00336929 3.7497 8.6204 -60.0603
2162140 0.000300197 0.00250005 -6.78376e-05 3.74495 8.64124 -60.0789
2162150 0.00170384 0.00330419 0.00375287 3.75539 8.67017 -60.0599
2162160 0.00264195 0.00418385 0.00620992 3.7773 8.7077 -60.0085
2162170 0.0037214 0.00454359 0.00683765 3.80886 8.75212 -59.9418
2162180 0.00482285 0.00382152 0.0060279 3.85181 8.79491 -59.8766
2162190 0.0055003 0.0021489 0.00483054 3.9039 8.82535 -59.8225
2162200 0.0055983 0.000206646 0.00417044 3.95985 8.83697 -59.778
2162210 0.00512554 -0.00120022 0.00378035 4.01413 8.8313 -59.7382
2162220 0.00326138 -0.00172216 0.00328162 4.05773 8.81604 -59.7029
2162230 -0.000437358 -0.00201294 0.0029363 4.07297 8.7976 -59.6719
2162240 -0.00416053 -0.00278199 0.0021227 4.04892 8.77412 -59.6455
2162250 -0.00598808 -0.00382003 -0.000349589 3.99612 8.74091 -59.6354
2162260 -0.0050869 -0.00422295 -0.00307337 3.93832 8.69997 -59.6534
2162270 -0.00175967 -0.00341022 -0.00450474 3.90256 8.66046 -59.6922
2162280 0.00201717 -0.00150638 -0.00577304 3.90483 8.6356 -59.743
2162290 0.00390419 0.000186593 -0.00779261 3.93606 8.62951 -59.8108
2162300 0.00453772 0.00120025 -0.00778587 3.97871 8.63669 -59.8916
2162310 0.00499193 0.00254642 -0.00487206 4.02662 8.6551 -59.9569
2162320 0.00415846 0.00330871 -0.000126095 4.07431 8.68567 -59.9826
2162330 0.00140151 0.00246941 0.00430615 4.10297 8.71551 -59.9609
2162340 -0.00159447 0.00154325 0.00735789 4.10177 8.73517 -59.901
2162350 -0.00346763 0.0005319 0.00861372 4.0746 8.74619 -59.8199
2162360 -0.00274072 -0.00143292 0.0076923 4.04138 8.7422 -59.7354
2162370 8.91586e-05 -0.00290583 0.00381095 4.02688 8.71921 -59.6768
2162380 0.00333929 -0.00278871 0.00121974 4.0445 8.68976 -59.6544
2162390 0.00556518 -0.00214435 0.00126095 4.09004 8.66493 -59.6432
2162400 0.00670383 -0.00141733 0.00165611 4.15232 8.64725 -59.6283
2162410 0.00649757 -0.000966055 0.00150001 4.21962 8.63546 -59.6121
2162420 0.00511593 -0.000343188 0.00122686 4.27827 8.62865 -59.5988
2162430 0.00342705 0.000283035 0.0018838 4.32103 8.62862 -59.5843
2162440 0.00185003 0.000686648 0.00302258 4.34724 8.63348 -59.5591
2162450 8.96581e-05 0.000990186 0.00262024 4.35738 8.64215 -59.5295
2162460 -0.00166288 0.00099289 0.00160219 4.349 8.65203 -59.5087
2162470 -0.00283489 0.00180717 0.000911968 4.32602 8.66477 -59.496
2162480 -0.00309051 0.00393958 -0.00048084 4.29541 8.69279 -59.4931
2162490 -0.00235255 0.00655736 -0.00230281 4.26764 8.74497 -59.507
2162500 -0.00140706 0.0089339 -0.00363046 4.24889 8.82341 -59.5375
2162510 -0.000731511 0.00951432 -0.00386331 4.23869 8.91734 -59.5758
2162520 -0.000733691 0.00865897 -0.00379233 4.23192 9.00902 -59.6141
2162530 -0.000874037 0.00700518 -0.00294193 4.22344 9.08788 -59.6489
2162540 -0.000210045 0.00501511 -0.00144177 4.21729 9.14805 -59.6706
2162550 0.00103593 0.00286073 -0.000576772 4.22122 9.18768 -59.6801
2162560 0.00229762 0.000564363 -0.000668443 4.23799 9.20468 -59.6853
2162570 0.00328772 -0.00111285 -0.00140237 4.26618 9.20099 -59.6959
2162580 0.00390953 -0.0014411 -0.00130385 4.3028 9.18712 -59.71
2162590 0.00311453 -0.00121205 -0.00153029 4.33949 9.17406 -59.723
2162600 0.00102222 -0.00144431 -0.00297618 4.36066 9.16103 -59.7453
2162610 -0.00136883 -0.000995048 -0.00283682 4.35905 9.14738 -59.7769
2162620 -0.00325905 0.000907332 -0.00120297 4.33487 9.14652 -59.7967
2162630 -0.00434058 0.00202067 -0.00148962 4.29681 9.1625 -59.8079
2162640 -0.00521271 0.00213709 -0.00273629 4.24862 9.18351 -59.83
2162650 -0.00550857 0.00260451 -0.00167457 4.1943 9.2065 -59.8542
2162660 -0.00471592 0.00350409 0.000161037 4.14236 9.23733 -59.8609
2162670 -0.00401086 0.00351336 0.000158481 4.09964 9.27335 -59.8575
2162680 -0.00419114 0.00256618 -0.00104823 4.0589 9.30444 -59.8618
2162690 -0.00401836 0.00132226 -0.00133603 4.0171 9.32355 -59.8752
2162700 -0.00254634 0.000743307 -0.000640395 3.98294 9.33342 -59.885
2162710 -5.85596e-06 0.000141544 -0.000751841 3.9699 9.33819 -59.891
2162720 0.0018388 -0.000531297 -0.000952399 3.98052 9.33583 -59.9005
2162730 0.0015355 -5.94642e-05 0.000159265 3.99927 9.33167 -59.9054
2162740 -0.000328137 0.000673344 0.00223866 4.00589 9.33567 -59.8942
2162750 -0.00162422 0.000254562 0.00416963 3.99478 9.34057 -59.8609
2162760 -0.0017811 0.00105302 0.0044856 3.97751 9.34527 -59.8166
2162770 -0.00215998 0.00303763 0.00410951 3.95813 9.36591 -59.7733
2162780 -0.00320923 0.00373023 0.00341016 3.93237 9.40116 -59.7353
2162790 -0.00553332 0.00399438 0.00221375 3.88909 9.43929 -59.7069
2162800 -0.00705625 0.00401269 0.00111084 3.82466 9.48056 -59.6908
2162810 -0.00662623 0.00237859 0.000977596 3.75459 9.51339 -59.6812
2162820 -0.00498563 0.00115652 0.000660927 3.69617 9.52985 -59.6717
2162830 -0.00306702 0.00114018 -0.00145973 3.65565 9.54062 -59.6745
2162840 -0.000721947 0.00147501 -0.00356669 3.63621 9.55392 -59.7009
2162850 0.00199768 0.00104204 -0.00373126 3.64275 9.56724 -59.739
2162860 0.00366438 0.000482045 -0.00280023 3.67248 9.57447 -59.7718
2162870 0.00383047 0.000186535 -0.00221449 3.71089 9.57784 -59.7963
2162880 0.0035344 -5.81442e-05 -0.00192739 3.74763 9.57815 -59.8173
2162890 0.00333449 0.000882244 -0.00137702 3.78206 9.58075 -59.8336
2162900 0.00297138 0.0029193 -0.00167117 3.81372 9.5997 -59.8478
2162910 0.00217088 0.00409885 -0.00284954 3.83999 9.63603 -59.8702
2162920 0.00086565 0.00404573 -0.00356121 3.85559 9.67743 -59.903
2162930 -0.00090593 0.00359834 -0.0039615 3.85545 9.71594 -59.9403
2162940 -0.00202149 0.00233218 -0.00464651 3.83983 9.74652 -59.9834
2162950 -0.00207419 0.00044795 -0.00482459 3.81865 9.76044 -60.0315
2162960 -0.00168649 -0.00112143 -0.00430738 3.79973 9.75666 -60.0775
2162970 -0.00116258 -0.00201391 -0.00363956 3.78534 9.74018 -60.1173
2162980 -0.000342129 -0.00195748 -0.00252121 3.77744 9.71971 -60.1487
2162990 0.000855157 -0.00174759 -0.00103736 3.77983 9.70147 -60.1665
2163000 0.0019392 -0.00194587 0.000102264 3.7942 9.6833 -60.1706
2163010 0.00212458 -0.00232001 0.000762439 3.81559 9.66207 -60.1662
2163020 0.00127474 -0.00301895 0.0015978 3.83308 9.63575 -60.1547
2163030 0.00035845 -0.00375879 0.00242699 3.84096 9.60145 -60.134
2163040 -7.56091e-05 -0.00376636 0.00226275 3.84197 9.56312 -60.1098
2163050 -0.000321422 -0.00307186 0.00170766 3.84002 9.52854 -60.0899
2163060 -0.000620929 -0.00225442 0.000901821 3.83539 9.50202 -60.0765
2163070 -0.000980606 -0.00179641 0.00015867 3.82733 9.4822 -60.0717
2163080 -0.000898884 -0.000936963 -0.000178856 3.81707 9.46717 -60.0717
2163090 -1.99862e-05 0.00144534 -0.000531146 3.81258 9.46902 -60.0756
2163100 -0.000163169 0.00319065 -0.000553182 3.81256 9.49388 -60.0808
2163110 -0.000186532 0.00333359 -0.00150039 3.81009 9.5272 -60.0903
2163120 0.000384887 0.00295265 -0.00271383 3.81086 9.55901 -60.1116
2163130 0.00126606 0.00237939 -0.00347606 3.8186 9.58564 -60.143
2163140 0.00287524 0.00135884 -0.00344429 3.83884 9.60518 -60.1784
2163150 0.00372791 -0.000154492 -0.00265701 3.87382 9.61091 -60.2095
2163160 0.0021481 -0.00106683 -0.00131392 3.90457 9.60417 -60.2294
2163170 0.000690669 -0.000929143 -0.000678467 3.91742 9.59323 -60.2383
2163180 0.000805088 -0.000333346 -0.000982221 3.92402 9.58724 -60.2462
2163190 0.000805647 -0.00120391 -0.00101141 3.93287 9.5814 -60.2573
2163200 0.000274987 -0.00242588 0.000333085 3.93852 9.56164 -60.2611
2163210 -0.000234207 -0.00168809 0.00117075 3.93804 9.54012 -60.253
2163220 0.00047939 -0.00100641 0.00150342 3.93838 9.5272 -60.2389
2163230 0.00145311 -0.000897773 0.000981518 3.9485 9.51863 -60.2261
2163240 0.0017121 -0.0031409 0.00027578 3.96475 9.5008 -60.2197
2163250 0.00111555 -0.00584837 -0.000696665 3.98031 9.45413 -60.2215
2163260 -0.000841878 -0.00605328 -0.00130225 3.98198 9.39305 -60.2325
2163270 -0.00281218 -0.00595104 -0.00121055 3.96378 9.33341 -60.2449
2163280 -0.004567 -0.00609924 -0.00148409 3.92629 9.27339 -60.2581
2163290 -0.00531932 -0.00636585 -0.00198043 3.87592 9.21074 -60.2755
2163300 -0.00493858 -0.00560789 -0.00200625 3.8236 9.1497 -60.2961
2163310 -0.0037149 -0.00400018 -0.00141954 3.78018 9.10146 -60.3133
2163320 -0.00297933 -0.00239142 -0.0011471 3.74748 9.06973 -60.3259
2163330 -0.00292988 -0.00141612 -0.000660994 3.71812 9.05134 -60.3355
2163340 -0.00256584 -0.000913835 -6.37554e-05 3.69017 9.03998 -60.3385
2163350 -0.00207917 -0.0012326 -0.0007926 3.66723 9.03049 -60.3413
2163360 -0.00177254 -0.00355644 -0.00307574 3.64773 9.00835 -60.3597
2163370 -0.000889813 -0.00663278 -0.0050689 3.63389 8.9567 -60.4021
2163380 0.000677202 -0.00816909 -0.00419375 3.63214 8.88111 -60.4512
2163390 0.0028268 -0.00774654 -0.000568905 3.64959 8.79985 -60.4765
2163400 0.00417333 -0.00587815 0.00263922 3.68587 8.73104 -60.4638
2163410 0.00400723 -0.00336639 0.00215101 3.72812 8.68431 -60.4367
